,NUMERO_DE_CLIENTE,FOTO_MES,MARKETING_ACTIVO_ULTIMOS90DIAS,CLIENTE_SUCURSAL,CLIENTE_EDAD,CLIENTE_ANTIGUEDAD,MRENTABILIDAD,MRENTABILIDAD_ANNUAL,MCOMISIONES,MACTIVOS_MARGEN,MPASIVOS_MARGEN,MCUENTA_CORRIENTE_PAQUETE,MCAJA_AHORRO_PAQUETE,MCAJA_AHORRO_DOLARES,MDESCUBIERTO_PREACORDADO,MCUENTAS_SALDO,CTARJETA_DEBITO_TRANSACCIONES,MAUTOSERVICIO,CTARJETA_VISA_TRANSACCIONES,MTARJETA_VISA_CONSUMO,MTARJETA_MASTER_CONSUMO,CPRESTAMOS_PERSONALES,MPRESTAMOS_PERSONALES,MPRESTAMOS_PRENDARIOS,MPRESTAMOS_HIPOTECARIOS,MPLAZO_FIJO_DOLARES,MTITULOS,MPLAN_SUELDO,MCUENTA_DEBITOS_AUTOMATICOS,MTTARJETA_VISA_DEBITOS_AUTOMATIC,MTTARJETA_MASTER_DEBITOS_AUTOMAT,MPAGOMISCUENTAS,CCAJEROS_PROPIOS_DESCUENTOS,MCAJEROS_PROPIOS_DESCUENTOS,CTARJETA_VISA_DESCUENTOS,MCOMISIONES_MANTENIMIENTO,CCOMISIONES_OTRAS,MCOMISIONES_OTRAS,MTRANSFERENCIAS_EMITIDAS,CEXTRACCION_AUTOSERVICIO,MEXTRACCION_AUTOSERVICIO,MCHEQUES_DEPOSITADOS,MCHEQUES_EMITIDOS,CCALLCENTER_TRANSACCIONES,CHOMEBANKING_TRANSACCIONES,TCAJAS,MCAJEROS_PROPIO,MASTER_MFINANCIACION_LIMITE,MASTER_MSALDOTOTAL,MASTER_MSALDOPESOS,MASTER_MCONSUMOSPESOS,MASTER_MPAGADO,MASTER_MPAGOSPESOS,MASTER_MPAGOMINIMO,VISA_MARCA_ATRASO,VISA_CUENTA_ESTADO,VISA_MFINANCIACION_LIMITE,VISA_FVENCIMIENTO,VISA_MSALDOTOTAL,VISA_MSALDOPESOS,VISA_MCONSUMOSPESOS,VISA_MPAGADO,VISA_MPAGOSPESOS,VISA_MPAGOMINIMO,CLAVE,meses_activo
302585,32377255,201309,1,50,42,61,49574,420508,57916,-2407,1694,8984,673991,7,117,124504,5,18400,40,1487592,2106,0,0,0,0,0,0,2025036,12,2379,0,0,0,702,0,1872,6,65096,0,7,98280,0,0,0,70,0.0,98280,78975,21639,21639,0,0,-21691,2106,0,10,25272,20141231,1276056,1492985,1046046,0,-768393,14391,32578564,14
509183,35253646,201309,1,605,33,65,31711,420424,18034,45,11645,-24436,663705,13199,117,1866539,8,246736,8,249434,528347,0,0,0,0,0,0,2035332,0,0,0,971,0,702,0,2457,6,2027,0,7,117000,918216,0,0,64,0.0,117000,110565,533907,507447,463713,0,-345814,3861,0,10,12636,20160630,21558,236224,16979,0,-200044,6903,35454955,12
535224,20253227,201309,1,566,55,74,78811,519339,56209,-975,29068,90927,2567844,0,117,3030555,11,44013,21,463088,147732,0,0,0,"1,732826E+7",0,0,0,606,179,491,1847,0,702,0,18392,8,63178,0,8,26910,1376622,0,1,133,1.0,26910,15795,149368,149368,49138,0,-1433658,2457,0,10,31590,20160831,414727,48523,151593,0,-539774,14274,20454536,14
49430,34471087,201309,1,1178,43,68,46207,1137785,24687,-1511,19905,20622,2008232,19,117,903294,0,0,2,54497,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,27378,2,27747,0,0,0,141102,533411,0,238,1.0,0,3183166,0,0,0,0,0,0,0,10,4263084,20140228,47215,55241,0,55241,-114622,3627,34672396,14
193418,16512115,201310,0,1178,0,69,74062,0,0,0,0,-200123,0,0,117,0,0,0,30,559794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40248,4,100284,0,0,0,0,0,0,0,1.0,0,4346007,0,0,0,0,0,0,0,10,4346007,20140228,48803,570995,128117,0,-1215688,10179,16713425,14
381377,16154845,201310,1,491,66,78,35324,484979,24899,7204,1706,-5348,9384,0,117,0,0,0,34,478097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18392,3,27986,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,10,552825,20160531,406841,476003,160361,0,-404235,7605,16356155,14
608332,8584992,201310,1,281,41,114,81523,666378,67411,13139,-1078,-35286,0,0,117,0,0,0,8,199158,94634,1,1594629,0,0,0,0,0,0,328,656,0,0,0,3,18392,10,75768,0,0,0,0,0,0,0,0.0,0,15795,1697791,1697791,65637,0,-15678,1755,0,10,9477,20150930,54173,633824,21282,0,0,1755,8786302,14
225118,19139932,201308,1,983,38,140,37141,85327,7676,21465,3719,-35225,33470,0,117,1896736,5,114208,6,185873,4401,2,4659604,0,0,0,0,0,0,0,0,3760,5,0,2,2457,6,8695,34983,6,65520,0,0,0,86,0.0,65520,78975,44249,44249,0,0,-21756,2223,0,10,12636,20151130,159544,184716,48765,0,-209431,702,19341240,14
351101,8713883,201308,1,17,49,187,41049,354236,47318,-7937,2579,-28663,14261,0,117,0,0,0,22,405517,0,1,80911,0,9893298,0,66,0,771,1883,0,0,0,0,21,18392,6,5360,0,0,0,0,0,0,0,0.0,0,12636,0,0,0,0,0,0,0,10,12636,20180131,346126,404967,213162,0,-542408,936,8915191,14
523996,38088232,201310,1,344,26,48,19638,737488,17629,9,1627,-503,85504,0,117,65935,0,0,3,99633,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,18392,3,19815,0,0,0,0,0,0,66,0.0,0,110565,-13818,-13818,0,0,0,0,0,10,15795,20160930,87946,102896,71352,0,-29136,1989,38289542,13
602110,15284297,201308,1,998,49,163,5091,641914,20493,-7858,33855,404818,2384919,0,117,4465013,5,127237,31,818087,0,0,0,0,0,0,0,2193633,463,0,0,0,5,0,12,0,83,27411,0,0,0,11700,0,0,18,1.0,0,3129541,0,0,0,0,0,0,0,10,3129541,20180131,700341,819398,52391,0,-842335,8073,15485605,14
411372,9321015,201309,1,530,67,232,4473,758288,47505,-14237,11865,-41064,76412,0,117,0,14,283998,62,1589745,132284,0,0,0,0,0,0,0,566,5921,0,2926,0,702,0,18392,5,53394,651119,0,0,669123,0,0,85,1.0,0,37908,132569,132569,98945,132569,-84923,117,0,10,63180,20140831,1393815,141421,1209052,0,-945145,21762,9522324,14
374049,31238156,201309,1,632,68,69,116254,1453844,42674,52617,10272,0,411264,154738,117,630287,2,60628,7,115997,121523,6,"1,1698769E+7",0,0,0,0,0,1607,188,492,2341,0,12125,0,27378,14,47964,0,1,11700,0,9243,9,193,1.0,0,3150549,119817,119817,94232,119817,-122896,1638,0,10,4263084,20131231,101435,10495,105212,118852,-537815,117,31439465,14
586308,5734708,201309,1,1427,67,232,24818,242825,20802,-5571,9003,-98,52066,0,117,10707,3,3627,8,290853,0,0,0,0,0,0,0,0,0,2294,0,0,0,0,0,16286,5,23381,0,0,0,0,0,5,0,0.0,0,12636,-1,-1,0,0,0,0,0,10,31590,20141031,251689,294476,260202,0,-882725,3159,5936017,14
133900,34714980,201310,1,1433,31,68,195461,3539925,26939,-3,144039,927850,4187862,211729,117,"1,6906934E+7",17,1519612,0,0,0,0,0,0,0,0,0,4394637,632,0,0,0,3,33552,0,5382,5,30278,0,2,29250,0,0,0,8,0.0,29250,3245082,0,0,0,0,-5838,0,0,10,3245082,20140930,0,0,0,0,0,0,34916290,14
305685,26901952,201308,1,260,42,92,29923,303955,8592,-25,18482,0,601302,0,117,1320192,5,266104,7,172068,0,0,0,0,0,"1,2520291E+7",0,1238445,445,618,0,0,4,0,4,0,4,9733,0,5,100620,0,0,0,32,0.0,100620,110565,0,0,0,0,0,0,0,10,12636,20140131,128021,149784,61835,0,-146553,3627,27103260,14
372491,20684007,201308,1,587,57,93,76424,1118617,41173,23359,677,-269076,250611,0,117,0,0,0,23,935376,0,0,0,0,0,0,0,0,0,1896,0,0,0,0,21,27378,4,46639,0,0,0,0,0,0,17,1.0,0,4191267,0,0,0,0,0,0,0,10,6287564,20141231,802864,93345,305377,0,-99861,36504,20885315,14
431152,23521151,201309,1,245,61,110,29247,373529,19223,7226,1342,-10472,93368,121,117,97214,0,0,5,88089,0,0,0,0,0,0,0,0,0,187,0,1542,0,0,0,18392,3,21606,52524,0,0,0,23400,0,53,1.0,0,25272,0,0,0,0,-53089,0,0,10,25272,20160831,75974,88889,61995,0,-18398,351,23722460,14
199447,45473177,201308,1,1433,26,10,12614,143236,387,0,7474,0,741261,0,117,92777,8,170747,0,0,0,0,0,0,0,0,0,1758744,2541,0,0,0,10,0,0,1123,5,4385,10530,17,119340,0,0,0,36,0.0,95940,0,0,0,0,0,0,0,0,10,15795,20171231,0,0,0,0,0,0,45674485,14
219396,23094273,201309,1,137,36,115,49875,519998,22086,22609,1143,-201022,60657,0,117,80801,3,22230,5,228455,0,3,3876534,0,0,0,0,140400,12,0,0,0,0,0,0,1404,9,24822,0,5,70200,0,0,0,0,1.0,64350,9477,0,0,0,0,0,0,0,10,12636,20170131,196731,230175,0,0,-151344,11583,23295582,12
273580,25239051,201309,1,524,34,102,2850,342078,18469,3027,5546,0,45178,0,117,160586,23,354075,10,139672,0,1,851048,0,0,0,0,1672749,948,520,0,263,0,963,0,2106,6,20761,0,11,86580,0,0,2,28,0.0,31590,12636,0,0,0,0,0,0,0,10,18954,20140630,121552,134813,59349,0,-177163,3393,25440360,14
93258,6133103,201309,1,446,64,285,439723,4971098,11213,0,366248,0,"3,7339716E+7",738,0,"3,6766536E+7",6,273481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,0,7722,5,12602,0,1,7020,4563,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6334412,14
21070,5710902,201308,1,161,45,192,14278,212192,17139,-4211,1766,-1215,175068,0,0,55688,0,0,0,0,0,0,0,0,1651026,0,0,0,0,0,0,0,0,0,0,18392,3,19413,0,0,0,0,0,0,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912210,14
120655,38979314,201309,1,287,34,39,-6867,518154,14486,-17789,-463,-14485,14707,404002,117,446518,0,0,15,51277,283955,0,0,0,0,0,0,0,0,326,1188,0,0,0,0,18392,3,16282,0,0,0,0,0,2,27,0.0,0,511758,28717,28717,118772,28717,-3011,5148,0,10,110565,20160731,82517,965448,15191,0,0,18603,39180623,14
159201,6939179,201309,1,539,60,232,220103,1771007,29641,622,162166,0,4133913,19,117,5974623,13,185051,7,22571,0,0,0,0,0,2719514,0,0,1331,1115,0,0,0,4807,0,11688,8,33318,0,1,11700,0,0,0,0,0.0,0,31590,0,0,0,0,0,0,0,10,25272,20141031,19443,227483,111481,227483,-307222,1053,7140488,14
189200,22937752,201308,1,785,52,96,29182,839236,28168,702,164,-30293,16238,477,117,479,0,0,2,14213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18392,5,31909,0,0,0,0,0,4,13,1.0,0,15795,0,0,0,0,0,0,0,10,22113,20140930,13167,10087,5265,0,-70542,585,23139060,11
369724,9621265,201310,1,308,49,233,78863,1105355,40004,1294,31919,0,1872038,2283231,117,3276884,22,750147,54,1801685,0,0,0,0,0,0,0,2825316,0,0,0,0,0,0,3,2106,5,44964,0,7,67860,0,0,0,9,0.0,5850,110565,0,0,0,0,0,0,0,10,44226,20141031,1540977,1802943,863873,0,-1465048,11349,9822575,14
98906,17936970,201309,1,629,45,43,83296,1449856,527,-159,70902,0,7165669,0,117,7189275,0,0,2,16645,0,0,0,0,0,0,3668088,489762,0,0,0,0,0,0,0,0,2,593,0,0,0,0,0,0,0,0.0,0,63953,0,0,0,0,0,0,0,10,63953,20141031,15119,12307,16615,17757,-11232,117,18138279,14
512999,33743939,201309,1,728,32,70,11021,1008266,45522,31153,24136,838851,53502,345,117,346,2,87984,26,278291,144963,2,3238134,0,0,0,0,0,1738,0,0,0,0,702,0,18392,7,51166,0,2,16380,276354,14274,0,73,1.0,0,18954,1464126,1464126,144963,0,-1321006,7137,0,10,15795,20131231,242823,284102,15479,0,-245079,10647,33945248,14
194212,17645268,201310,1,17,52,151,59724,483912,13791,26556,12703,0,1165013,65,117,251693,19,412537,11,162351,9296,1,3191822,0,0,0,0,1985841,2593,0,0,2312,0,0,1,936,8,15501,0,5,93600,0,0,0,11,0.0,0,15795,9313,9313,0,0,-933,351,0,10,31590,20140430,99538,116459,31173,0,-138656,3276,17846578,14
430853,8534597,201310,1,449,61,199,26548,565975,18261,-2906,9989,0,928671,5027,117,1229447,2,141371,17,477203,0,0,0,0,0,6402699,0,731367,0,146,0,0,2,2106,2,4446,5,20525,0,0,0,0,0,3,69,0.0,0,6474158,0,0,0,0,-4281,0,0,10,6474158,20160531,411652,481632,185029,481632,-50277,8541,8735907,14
437031,39658706,201308,1,20,31,28,68724,937394,31963,29185,2235,-41198,126882,7,117,7,1,9292,8,236889,0,1,4000058,0,0,0,0,0,0,304,0,0,1,0,4,27378,6,36205,0,3,11700,0,0,0,9,1.0,0,4191267,0,0,0,0,0,0,0,10,6287564,20140531,2047,239499,3042,0,-336784,3159,39860014,14
392387,23383285,201310,1,1427,34,87,27489,268887,21632,-12051,17057,0,372045,4470295,117,1199364,4,113941,26,88268,0,0,0,0,0,0,0,198081,0,4130,0,1334,0,0,0,0,6,24316,0,4,19890,0,0,3,66,1.0,19890,3222416,0,0,0,0,0,0,0,10,6519697,20150930,748947,876267,701978,0,-755523,9243,23584595,14
110131,26162243,201309,1,206,36,98,141188,2135673,5390,7148,3125,-516978,143894,14,117,14,0,0,29,1124688,0,3,6857629,0,0,0,0,0,294,450,0,0,0,0,0,27378,8,60583,0,0,0,3083543,5934837,0,62,1.0,0,6424178,0,0,0,0,0,0,0,10,632977,20151130,3885224,4545712,90837,93924,-112905,95121,26363552,14
537248,30285666,201310,1,17,62,79,28957,378053,16482,10662,0,-196206,0,0,117,0,0,0,0,0,0,1,279845,0,0,0,0,0,0,0,0,0,0,0,0,18392,2,18526,0,0,0,0,0,0,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30486976,14
43174,8325409,201309,1,1253,56,52,6369,872198,50481,3798,7491,-61998,187336,0,117,0,3,43924,15,437727,202911,0,0,3777779,0,0,0,996021,0,881,0,0,0,0,0,9711,8,56739,347958,0,0,8449,0,0,84,0.0,0,3197539,137297,137297,30208,0,-136789,4446,0,10,4282334,20150630,374289,437918,29872,0,-293476,2691,8526718,14
351048,8716136,201308,1,494,45,103,84938,1241323,30576,33764,12699,0,120990,148,117,225522,17,202704,5,13157,2036,1,7733957,0,0,0,0,1655199,0,435,0,0,17,0,2,27378,6,34635,0,4,93600,0,0,0,27,0.0,23400,6287564,2083,2083,0,0,-3677,0,0,10,6235362,20160531,114119,133519,50178,0,-301007,5967,8917444,14
17478,5758915,201309,1,179,51,220,59919,883174,11593,-7497,48801,63237,3637259,6742,117,1970023,22,529868,1,819,440513,0,0,0,0,"1,4376452E+7",0,1814787,0,82,23,0,0,7351,0,0,95,17659,0,7,62010,0,0,3,0,0.0,58500,4282334,444458,444458,301969,0,-257857,3744,0,10,63953,20140430,7056,8255,819,8255,-6604,0,5960224,14
430420,8557651,201309,1,512,36,43,55885,54901,2199,15091,13879,-17855,1322919,4376,117,2188465,0,0,7,111793,1112317,0,0,0,0,0,0,0,410,488,0,70205,0,0,0,0,4,24716,0,0,0,0,0,2,38,1.0,0,15795,1289889,377908,911982,0,-196088,31707,0,10,12636,20160531,1107031,383238,994532,1306631,-182702,2808,8758960,14
390343,33180028,201309,1,476,46,72,44608,726829,3021,8193,4113,-1731,12629,0,117,536,0,0,14,361292,0,1,1069763,0,0,0,0,0,102,1407,0,0,0,0,0,18392,7,33068,53820,0,0,0,0,0,29,0.0,0,0,0,0,0,0,0,0,0,10,22113,20211031,280245,327886,279041,327886,-258522,1521,33381337,14
470486,5995881,201309,0,530,0,68,240349,0,43108,7944,160638,0,7608127,0,117,183163,0,0,5,220458,0,0,0,0,0,5967000,0,1779453,0,2205,0,0,0,0,0,12285,6,48832,0,2,38610,0,0,2,19,1.0,15210,3197539,-82,-82,0,0,-500511,0,1,10,63953,20140630,195851,229145,220458,0,-732069,1638,6197190,12
374157,31245499,201309,1,329,29,54,91415,874146,7109,-10824,28196,0,2588734,8,117,4125291,13,642073,9,726946,0,1,365168,0,0,0,0,2128581,0,0,0,353,0,0,0,0,6,79903,165672,16,69615,0,0,11,159,1.0,21645,15795,-525,-525,0,0,0,0,0,10,18954,20151031,671305,522822,271964,557359,-542181,27612,31446808,7
15160,9164610,201310,1,275,78,220,25758,24445,5192,15,17428,-1133,1019421,0,117,449418,0,0,14,50139,0,0,0,0,0,0,0,118287,198,0,0,34568,0,0,0,2457,3,5837,141570,3,70200,0,0,4,198,1.0,70200,0,0,0,0,0,0,0,0,10,88452,20140630,820095,159234,50139,0,0,4797,9365920,14
305726,26905552,201309,1,116,60,93,136471,121152,56585,62052,6226,-409718,0,0,117,0,0,0,33,2268578,1191014,3,5238993,0,0,0,0,0,0,965,321,0,0,0,0,27378,8,61045,0,0,0,0,0,7,19,0.0,0,4219402,1922563,889257,1050122,193725,0,79794,0,10,4282334,20140430,2693211,1013125,2102248,0,-1609719,109278,27106861,14
457613,28135554,201308,1,224,30,87,20898,167452,15943,-415,465,-25048,44112,19,117,1318298,17,792073,3,6758,0,0,0,0,0,0,0,1589211,509,128,0,1580,16,0,3,0,8,1806,108225,4,45396,0,0,0,93,0.0,0,12636,0,0,0,0,0,0,0,10,22113,20150731,58279,68186,12764,0,-68284,2808,28336862,14
393121,28575789,201310,1,1124,31,57,49598,615355,50949,3428,-4583,-252598,0,7,117,7,0,0,30,1150207,0,1,1907183,0,0,0,0,0,0,836,0,0,0,0,6,27378,6,57266,0,0,0,0,0,7,32,1.0,0,4376214,0,0,0,0,0,0,0,10,6519697,20151031,807293,944532,473475,0,-662688,21411,28777099,14
27390,8304562,201310,1,74,47,232,108678,1544465,57905,40995,2401,-120209,118657,0,117,0,15,83772,6,66795,111616,0,0,0,0,0,0,0,0,0,0,3114,0,0,1,27378,10,65083,0,0,0,95706,0,0,38,1.0,0,3234578,2453815,2453815,6201,34415,-17316,19656,0,10,3267638,20160831,2579807,3018374,23265,0,-21996,26559,8505872,14
280222,32161244,201309,1,128,32,73,20692,413961,10327,7478,1381,0,63725,4,117,53656,0,0,4,225484,0,0,0,0,0,0,0,0,12,717,0,0,0,0,0,9196,3,11607,0,0,0,0,0,0,27,0.0,0,50544,0,0,0,0,0,0,0,10,50544,20140831,193551,226454,71661,226454,-155071,11817,32362553,14
175676,18357308,201310,1,713,35,118,21166,352848,21049,-3585,3685,0,162453,0,117,90671,0,0,4,230289,0,0,0,0,0,0,0,0,0,1936,0,0,0,0,1,18392,3,23658,0,0,0,0,0,0,11,0.0,0,9477,0,0,0,0,0,0,0,10,12636,20150731,19725,230782,193568,0,-224628,2574,18558618,14
445042,23687447,201308,1,1082,51,110,6160,625123,1499,-2012,4185,-651,62320,119,117,1536048,7,222529,7,453943,624079,2,908117,0,0,"3,140892E+7",0,0,12,1752,0,1996,7,0,8,0,8,16981,0,11,37440,0,0,0,131,1.0,22230,78975,719773,215171,609188,0,-9881,12987,0,10,9477,20150131,388295,454305,347343,0,-101454,4095,23888755,14
606881,7428342,201308,1,536,48,121,102531,909355,32213,5278,7321,-9973,210676,42314,117,8598,1,9477,7,378323,242163,1,2361535,0,0,0,81,0,2647,0,0,0,1,0,6,18392,6,36488,0,0,0,0,4483206,0,11,1.0,0,18954,2049933,2044589,144557,0,-590344,2223,0,10,18954,20131231,1443431,1688814,291761,0,-2925,15561,7629650,14
110751,17859933,201308,1,1142,44,147,127828,145904,43206,55575,16751,0,153374,0,117,930798,15,556232,14,773406,0,5,4921836,0,"1,4437161E+7",0,0,270972,1151,744,0,0,16,0,3,6435,14,48943,882849,4,46800,0,0,1,149,0.0,44460,306265,0,0,0,0,0,0,0,10,4101683,20140930,666878,780247,74381,780247,-686281,19539,18061241,14
393767,8028887,201308,1,620,44,231,55269,374337,46997,-4254,11324,0,795461,6649,117,1400512,14,169266,52,848763,112515,0,0,0,0,0,0,1264068,0,1659,0,199,15,2164,24,1872,6,53238,0,3,76050,0,0,6,55,0.0,40950,22113,114182,114182,20672,0,-177058,2925,0,10,22113,20131231,732777,857349,332296,0,-847587,1638,8230195,14
440350,8830328,201309,1,224,44,232,8516,318583,7215,-3912,5024,-188455,217016,1354,117,2306764,8,152847,4,15010,51864,0,0,0,0,0,0,3898674,562,1501,0,915,0,702,0,0,6,8109,0,9,170820,0,0,0,21,0.0,159120,9477,11355,11355,3803,0,-148312,819,0,10,110565,20160930,129317,1513,1501,0,-150866,702,9031637,14
524383,38141096,201309,1,44,35,46,100261,1174642,36864,45309,8877,0,890613,33,117,607829,2,26426,2,178444,18654,0,0,0,"3,2646042E+7",0,0,0,0,118,0,0,0,0,0,18392,5,41434,0,0,0,0,0,0,21,0.0,0,31590,189338,189338,0,0,-189804,9594,0,10,44226,20180131,698967,285856,11805,0,-432381,7254,38342405,14
586707,9480068,201308,0,440,0,284,79919,0,54303,-13561,35455,0,213227,636907,117,3976562,20,777827,48,1382249,29835,0,0,0,0,0,0,3341052,1183,5749,0,6797,20,0,30,10752,7,61511,104130,9,93600,0,321472,0,47,1.0,53820,415647,29888,29888,0,0,-50494,117,0,10,6235362,20151231,1183491,1377532,1086188,0,-1609778,17433,9681376,14
456949,23150325,201310,1,1112,39,115,148921,1382126,105488,-5327,42449,0,2320026,9657734,117,"1,1910581E+7",6,121592,12,1040521,0,0,0,0,0,0,"8,1712328E+7",469287,0,0,0,0,2,14042,1,0,7,11803,0,3,70200,0,0,0,35,0.0,58500,4376214,0,0,0,0,0,0,0,10,7659066,20150930,896363,1008413,995359,0,-327418,4914,23351635,14
83361,10932630,201310,1,275,62,233,31749,389817,21072,7582,1543,-56341,45765,0,117,0,0,0,6,21866,0,0,0,0,2928564,0,0,0,0,1106,0,0,0,0,0,18392,6,23686,0,0,0,0,0,0,0,1.0,0,110565,0,0,0,0,0,0,0,10,50544,20140430,188552,220605,110561,220605,-222442,5967,11133940,14
432226,7445499,201309,1,1169,73,207,2132,400881,16595,-6932,10971,0,3151729,0,117,3435321,0,0,20,527746,42362,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1872,2,18514,0,0,0,0,0,0,0,0.0,0,25272,4306,4306,0,4306,-45191,4212,0,10,44226,20160630,371736,434931,-10693,0,-579396,9009,7646808,14
610155,28359380,201309,1,620,40,86,9952,937235,29209,379,56305,752809,4815984,1924,117,7127427,70,"1,5234937E+7",15,1051638,2180338,0,0,0,0,0,0,1933893,423,1136,0,1153,0,0,0,6201,6,32831,0,1,23400,313560,0,0,144,0.0,0,15795,2636418,4380,2177513,0,0,106587,0,10,25272,20151130,1640552,413212,1050424,0,-1132457,9126,28560689,14
124648,29680528,201310,1,497,35,82,23258,551883,21196,378,1384,-29212,2457,1147,117,14751,0,0,5,248263,108693,0,0,0,0,0,0,0,0,432,941,0,0,0,0,18392,7,23825,0,0,0,0,0,0,9,0.0,0,22113,108693,108693,94068,0,-151766,1053,0,10,15795,20150331,240839,110084,214906,0,-109338,585,29881838,14
502183,30340722,201310,0,1076,0,56,218791,0,0,0,0,315744,1585465,539,117,2037186,0,0,38,3415875,590064,1,4137362,0,0,0,0,0,0,0,0,0,0,0,1,27378,6,83859,0,0,0,0,0,0,13,1.0,0,6519697,596191,596191,112239,0,-72197,24921,0,10,6519697,20141231,3264285,1816623,2351236,0,-1870904,102258,30542032,14
517138,22862505,201308,1,89,42,117,97686,815761,25612,-6931,68533,0,6491327,102185,117,5862198,23,575423,15,464543,136434,0,0,0,0,0,0,2504268,0,1103,0,1740,24,0,6,9477,8,29012,0,5,175500,0,0,0,49,0.0,93600,3129541,136608,136608,40979,0,-8686,117,0,10,3129541,20180331,398199,465892,172339,0,-640745,5733,23063813,14
121397,41071883,201308,1,308,62,31,4722,723602,19315,2270,115,0,114131,0,117,61599,0,0,0,0,0,1,3986583,0,0,0,0,0,0,0,0,0,0,0,0,18392,3,21879,0,0,0,0,0,0,0,0.0,0,78975,0,0,0,0,0,0,0,10,9477,20150630,0,0,0,0,0,0,41273191,14
154112,17566429,201309,1,374,42,150,53394,65092,24238,20148,4771,-46554,220841,7,117,94969,19,324963,24,460278,0,2,7087191,0,0,0,0,1945008,0,491,0,1074,0,0,0,0,9,27101,0,5,64350,0,0,0,182,0.0,0,3183166,0,0,0,0,0,0,0,10,3183166,20140630,394356,461396,186302,461396,-570606,11583,17767738,14
295384,17049875,201308,1,1307,32,123,16005,298027,9701,268,2708,-109618,24147,0,117,225017,8,339456,6,315549,0,0,0,0,0,0,0,2522871,1425,0,0,0,8,0,1,2211,6,10989,0,9,102960,0,0,0,33,0.0,102960,6287564,0,0,0,0,0,0,0,10,6235362,20141231,273776,320317,6084,0,-343055,11115,17251183,14
121904,40904758,201308,0,1337,0,27,32985,0,26069,2703,3208,-244985,0,12,117,12,0,0,10,316232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18392,3,29529,0,0,0,23400,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,18954,20140630,270825,316865,271519,0,-373121,1287,41106066,14
158644,17609005,201308,1,131,48,112,-2459,-68668,48235,-61061,17732,0,1218058,0,117,1301829,6,221444,4,261617,759338,0,0,0,8908234,0,0,0,0,0,0,0,6,0,3,27378,8,54637,35100,1,35100,0,0,0,43,0.0,0,6287564,765995,765995,727398,0,-779239,6669,0,10,6287564,20160531,227196,265819,58487,0,-207239,11583,17810313,14
112981,41416002,201310,1,1346,54,31,57822,685583,21632,30859,73,-348418,0,0,117,0,0,0,1,5838,0,1,2116691,0,0,0,0,0,0,58,0,0,0,0,0,18392,4,24314,0,0,0,0,0,0,1,1.0,0,78975,0,0,0,0,0,0,0,10,18954,20141130,10346,12104,5838,0,0,0,41617312,14
468669,31807239,201308,1,1403,56,18,4597,565903,4898,6543,28561,0,1446425,0,117,42755,2,139013,2,283354,0,0,0,0,0,8335475,0,946179,0,0,0,1009,2,0,0,3159,5,5548,0,1,3510,0,0,0,47,1.0,3510,110565,0,0,0,0,-346163,0,0,10,12636,20171130,243936,285405,0,0,-593639,14274,32008547,14
84698,7926130,201308,1,821,50,171,58074,1659528,10926,30049,10248,-34402,971421,7478,117,890856,3,144495,8,191038,250941,1,2575804,0,0,0,0,1857141,0,609,0,0,3,0,2,4446,6,12377,0,3,11700,0,0,0,6,0.0,11700,306265,251808,251808,0,251808,-252262,12519,0,10,3129541,20141031,16405,191938,60896,0,-195106,8307,8127438,14
606553,8974944,201310,1,68,63,233,655,4743,341,0,268,0,0,0,117,21317,0,0,0,0,0,0,0,0,0,0,"3,4435443E+8",0,0,0,0,0,0,0,0,0,1,383,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9176254,14
140710,24145206,201310,1,1280,66,108,46863,794923,34047,1195,-996,-34531,0,0,117,112129,1,46805,12,295587,0,2,6921936,0,0,0,0,0,0,0,0,0,1,9361,2,27378,8,38268,0,0,0,74548,0,0,37,0.0,0,6565012,0,0,0,0,0,0,0,10,6565012,20141031,24505,286708,98987,0,-203923,1521,24346516,14
126992,41257941,201310,1,560,63,30,24908,181771,21509,1926,979,-15655,0,0,117,0,0,0,6,33851,30507,0,0,0,0,0,0,0,0,34,0,0,0,0,2,18392,5,24176,0,0,0,0,0,0,0,0.0,0,15795,31042,31042,0,0,-53554,1521,0,10,18954,20140430,271088,317172,347336,0,-104313,9477,41459251,14
