numero_de_cliente;meses_activo
6144966;16
6164211;16
6173507;16
6174510;16
6178547;16
6181101;16
6188503;16
6201662;16
6204854;12
6216126;15
6216832;16
6220938;16
6221185;3
6221297;16
6225059;16
6226267;16
6237022;16
6243235;16
6244277;16
6249275;16
6253809;16
6256267;16
6263051;16
6263491;16
6264251;16
6271676;16
6272112;16
6272463;16
6273524;16
6279498;16
6280552;16
6283955;15
6285368;16
6289721;16
6292368;8
6300159;16
6315198;13
6315753;16
6317888;16
6327709;16
6334246;16
6338549;16
6340845;16
6341952;16
6342639;16
6352352;16
6352406;16
6362393;16
6362633;16
6370945;16
6386338;16
6387218;16
6397140;6
6418117;16
6421945;16
6423068;16
6425855;16
6430979;4
6434819;16
6441927;16
6442016;16
6444714;4
6459166;16
6465413;16
6467084;16
6468832;14
6473251;13
6475771;16
6480849;14
6482323;16
6482690;16
6489860;16
6496656;16
6500472;16
6501692;12
6504968;16
6525255;16
6530098;8
6532869;16
6534698;16
6541088;16
6543257;16
6543326;16
6545893;11
6549157;16
6549181;16
6561120;16
6577340;16
6582561;12
6589943;16
6592957;4
6594149;16
6595280;16
6599575;16
6601061;16
6604692;16
6606479;16
6609122;16
6611623;16
6616709;4
6619708;1
6620684;16
6623200;16
6634796;16
6636120;4
6637598;16
6643012;16
6645490;16
6655538;6
6658626;16
6660239;16
6664935;16
6669836;16
6688664;16
6690906;16
6706327;16
6717167;16
6721265;16
6728335;16
6730557;16
6738708;16
6757431;16
6762896;16
6780230;16
6780354;16
6782631;15
6789951;7
6790152;16
6794069;6
6796106;16
6796600;16
6800660;16
6801358;16
6809412;16
6809779;4
6814197;16
6815197;8
6817153;14
6817790;16
6820619;16
6822614;8
6831671;16
6831980;16
6832589;16
6845745;16
6849345;16
6854296;16
6855388;2
6856434;16
6858055;16
6867548;16
6871577;16
6881317;16
6881803;2
6882448;16
6884180;16
6886395;16
6887217;16
6888757;14
6897031;16
6899697;16
6904050;16
6910236;16
6911135;16
6912907;16
6925969;16
6927494;16
6928482;5
6932707;5
6939075;16
6944311;16
6952118;16
6952836;16
6953878;16
6954812;16
6954924;16
6956112;16
6972119;8
6974269;1
6975145;16
6980196;7
6980320;16
6981180;16
6981786;11
6983739;16
6985031;16
6988555;16
6988790;16
6995262;16
6996894;16
6997241;9
7000112;16
7002366;16
7012936;9
7016563;12
7020260;16
7022715;16
7033153;16
7035588;16
7049226;16
7051869;16
7062231;16
7063948;16
7072048;16
7076922;16
7078300;11
7082568;16
7087476;16
7089730;16
7092269;16
7100072;16
7112502;16
7112803;16
7113528;16
7124422;16
7131986;16
7136632;16
7148128;16
7148375;16
7151991;4
7157266;1
7159408;16
7160330;16
7160998;15
7168917;16
7169222;1
7173490;16
7175817;12
7179799;16
7185144;3
7186070;16
7189064;16
7191631;16
7194216;16
7201301;16
7205199;16
7212334;16
7216838;16
7219763;16
7221878;16
7222518;16
7227211;16
7231297;16
7238078;3
7238718;16
7238892;16
7242056;16
7245614;16
7249535;16
7257936;16
7266163;16
7268595;16
7268730;16
7272102;16
7281136;16
7282912;16
7290560;16
7304298;16
7305413;11
7306860;9
7308377;4
7311649;16
7320934;16
7320996;16
7335274;16
7343413;16
7345709;16
7347804;3
7356287;16
7363032;16
7363923;16
7365019;16
7377403;16
7380351;16
7391349;16
7392414;13
7397520;16
7403922;13
7407573;16
7420126;9
7421650;14
7430264;16
7435276;16
7435967;16
7440787;16
7449095;16
7450477;8
7456227;2
7458917;12
7460483;16
7460781;16
7461151;16
7461579;16
7466087;16
7468950;16
7474036;3
7475144;16
7476263;16
7476741;16
7479493;16
7482850;1
7490190;16
7490892;16
7492679;16
7493420;16
7502230;16
7504001;16
7505831;16
7506799;16
7517709;16
7522548;16
7529965;16
7531207;16
7532052;16
7536668;16
7536710;16
7539022;4
7539153;16
7546377;16
7548114;16
7549009;16
7551340;16
7553879;16
7560385;2
7561979;16
7572823;8
7575844;16
7581579;8
7583477;13
7584025;16
7592129;16
7592643;16
7592747;16
7593426;3
7597169;16
7597470;16
7600152;16
7605740;16
7611119;2
7611644;16
7613543;16
7616013;16
7621944;16
7626995;16
7628624;16
7631769;16
7632587;16
7636462;16
7642702;16
7650670;16
7650856;5
7658732;3
7661476;16
7661526;16
7663050;16
7665288;16
7668757;6
7672018;1
7678378;16
7700266;16
7701594;16
7704446;16
7704646;16
7711712;16
7717076;16
7717628;10
7717659;16
7718612;16
7724045;16
7725500;16
7725570;16
7734353;16
7751247;12
7757526;16
7761783;16
7778596;16
7811108;16
7811182;16
7828231;16
7838557;16
7841760;16
7850794;16
7854317;16
7858092;16
7861491;16
7870834;16
7871587;16
7872821;16
7873682;4
7874820;7
7875009;16
7878618;9
7880072;16
7882870;16
7894787;16
7900444;16
7909231;16
7911172;2
7911597;16
7920488;16
7930757;16
7950877;16
7961007;16
7969408;16
7979882;16
7980646;16
7985867;16
7989745;16
7994268;16
8000697;6
8003425;13
8009824;16
8016766;16
8016832;16
8023944;16
8032121;16
8034463;16
8035088;16
8046091;16
8050061;13
8066474;16
8066867;16
8071398;16
8071660;16
8076866;5
8077464;16
8078680;16
8102470;16
8104304;6
8106191;16
8106445;16
8109181;1
8117478;16
8120581;16
8128696;16
8139841;16
8141964;16
8142357;16
8142689;16
8142766;4
8147482;16
8148732;16
8155779;16
8159375;16
8165770;16
8168378;9
8170617;16
8175873;16
8178400;7
8181943;16
8183621;16
8186932;16
8198668;16
8202677;16
8203985;16
8205116;16
8214929;16
8216716;11
8217770;16
8225492;16
8231164;16
8231415;16
8240233;16
8240812;16
8253323;16
8260323;16
8265178;16
8278182;12
8280174;9
8280922;16
8281972;16
8287706;16
8290747;16
8298064;9
8306901;16
8315673;12
8321372;16
8326470;16
8336434;16
8345329;16
8350809;16
8350828;16
8352109;16
8353024;16
8353861;16
8356613;16
8358141;16
8361066;16
8363864;1
8365631;16
8371964;16
8372261;16
8382985;16
8385578;16
8388835;16
8393709;16
8393921;4
8394705;16
8395183;11
8399347;6
8402106;16
8403357;16
8412838;16
8414698;16
8417569;16
8417982;16
8421803;16
8427101;16
8433187;16
8438304;16
8440125;16
8444953;9
8456136;15
8457028;16
8460574;16
8467825;16
8472159;16
8475327;14
8487240;16
8489177;16
8496417;16
8502255;11
8508719;16
8510228;16
8511050;16
8512617;16
8513138;9
8516669;16
8519258;16
8521809;16
8521894;16
8532780;16
8533154;16
8536890;16
8538441;16
8544704;16
8546564;16
8547718;16
8554981;16
8557914;3
8564563;16
8567862;16
8568807;16
8570058;16
8570556;16
8583051;16
8583865;16
8591460;16
8593312;16
8599467;16
8600301;16
8603400;16
8619438;2
8626141;16
8634148;16
8635032;16
8635657;16
8636819;16
8638312;16
8638879;16
8639489;16
8640257;16
8641449;16
8643163;4
8643606;16
8648469;16
8651487;16
8654882;16
8666294;16
8673255;16
8674397;16
8675987;16
8676038;16
8677573;5
8679206;16
8679985;16
8680313;14
8680807;16
8683408;7
8687742;16
8695653;16
8696012;16
8697906;16
8706377;1
8707581;16
8716206;16
8726467;16
8727289;16
8740078;16
8745079;16
8749976;16
8752808;16
8760847;16
8762780;16
8763058;16
8765752;16
8766585;16
8777317;16
8777460;12
8782851;16
8787786;16
8790955;10
8794374;16
8795859;16
8797847;16
8804098;16
8804426;16
8812723;13
8813866;16
8815591;16
8818577;4
8827102;16
8831837;16
8833759;16
8835700;16
8853741;16
8856515;16
8858036;16
8859236;16
8860864;16
8861628;16
8869489;16
8871982;4
8878662;15
8880433;16
8885682;16
8886249;14
8895997;16
8897587;16
8898613;16
8899292;16
8902298;16
8905891;16
8907300;12
8918302;16
8919494;16
8920000;16
8921659;4
8927957;16
8932653;16
8933452;4
8934344;16
8934544;16
8935328;16
8935571;16
8936142;16
8942559;16
8943150;16
8943675;16
8946658;16
8957498;11
8960361;16
8960751;16
8968002;16
8975886;16
8985062;12
8985603;16
9004929;5
9007051;4
9009131;16
9018825;16
9025431;16
9025482;16
9026813;16
9030483;16
9036804;16
9047231;16
9047775;16
9049824;6
9052788;16
9054208;15
9063068;16
9063450;16
9068015;16
9081742;5
9091667;16
9093678;7
9096993;16
9097838;16
9099269;16
9113992;15
9114945;16
9121389;16
9124345;16
9125638;16
9126036;16
9130439;16
9135548;16
9139307;16
9147079;10
9160222;16
9165737;16
9169472;3
9173636;16
9181902;16
9181991;16
9184345;8
9184986;16
9187725;16
9187756;16
9187810;11
9195374;16
9207437;16
9207549;16
9209961;16
9210104;16
9218428;16
9221399;16
9225254;16
9233848;7
9246139;16
9246926;8
9248914;16
9251858;16
9252889;16
9257411;16
9259526;16
9259642;16
9263802;16
9266206;16
9266565;16
9269193;16
9271956;16
9272041;16
9274576;16
9280318;16
9283182;16
9296488;16
9300462;16
9301408;16
9305633;16
9308740;16
9317708;16
9329135;16
9333167;8
9334668;16
9349842;16
9353277;16
9358907;16
9359374;16
9360902;16
9361438;4
9380243;16
9382400;16
9388544;16
9389964;16
9391276;16
9394394;5
9398959;16
9407245;16
9410077;16
9411084;4
9424047;4
9426644;16
9431537;16
9437762;16
9440046;16
9450234;15
9459835;16
9460426;16
9474769;8
9481916;16
9485926;16
9492614;16
9500139;14
9501508;16
9507667;9
9510905;16
9512345;16
9515007;16
9518658;16
9522582;16
9538528;16
9544567;14
9544957;7
9549306;14
9561720;13
9564958;4
9565417;16
9566139;16
9568555;16
9577639;12
9578268;16
9578978;1
9581567;16
9584627;16
9586904;4
9599272;16
9602514;16
9602626;16
9619571;16
9621720;16
9621929;16
9621952;16
9624151;16
9628389;14
9629832;16
9632402;16
9638341;16
9639518;16
9643616;7
9651145;16
9651222;16
9651438;16
9652033;16
9653480;13
9654005;16
9657686;16
9659558;2
9670610;16
9670868;14
9674118;16
9674963;16
9689504;16
9693961;16
9694563;16
9695477;16
9695809;16
9697746;16
9702404;16
9703095;16
9703350;16
9707170;16
9721842;16
9724574;16
9726785;16
9730228;16
9732902;4
9732940;16
9733454;16
9734148;4
9736012;7
9738038;16
9741149;16
9741978;16
9754265;16
9757206;16
9761671;16
9769566;16
9771229;16
9773394;16
9781892;16
9783779;16
9793658;16
9794094;16
9797818;16
9804197;16
9806408;16
9807805;16
9810973;3
9812370;16
9814300;16
9816272;16
9818217;16
9818904;16
9824395;16
9824889;16
9825526;16
9828833;16
9829909;16
9830554;16
9838538;16
9844323;16
9853669;16
9868623;16
9871135;16
9874095;16
9879366;16
9880292;3
9880462;16
9889176;7
9891839;16
9898337;9
9904130;16
9909308;16
9910042;16
9912052;16
9915768;16
9916795;16
9920615;16
9920793;16
9921769;16
9923706;16
9927859;8
9929429;16
9935932;16
9935978;16
9937780;16
9940721;16
9947744;16
9956678;16
9958391;16
9959105;16
9961335;16
9961725;16
9962659;12
9963790;16
9965136;16
9968393;16
9972638;16
9974711;16
9974958;16
9975687;16
9981939;16
9986735;16
9986940;10
9987152;16
9988869;16
9988935;13
9990517;13
9991501;16
10006088;16
10018012;16
10028509;7
10034143;13
10035598;14
10046828;16
10047719;16
10048993;16
10050706;4
10058937;16
10061422;16
10074493;16
10075894;16
10077001;16
10083230;16
10085858;16
10090712;16
10097458;16
10101525;16
10105662;16
10114399;16
10115788;16
10119327;16
10121140;16
10128739;16
10148744;14
10156088;16
10159727;16
10162439;16
10164813;16
10166360;16
10181379;12
10183382;16
10183448;16
10183691;16
10185875;16
10202052;16
10202469;16
10207096;16
10210202;16
10213745;16
10217334;16
10218947;16
10219653;16
10222266;16
10224365;16
10224457;13
10233048;16
10234367;16
10235980;16
10237296;16
10250903;16
10251038;16
10258212;16
10260975;16
10262202;16
10264309;16
10266432;16
10273718;7
10278314;16
10284021;16
10294610;16
10295637;16
10297751;16
10298184;16
10307410;12
10308078;16
10315468;16
10320701;8
10322789;16
10326516;16
10327095;7
10334728;16
10344669;1
10358129;11
10358457;16
10360379;16
10364558;16
10370852;10
10379362;1
10386234;16
10398985;16
10400968;16
10401176;16
10401342;16
10402512;16
10405140;16
10405171;16
10413950;16
10415497;3
10418009;16
10421984;16
10424411;14
10443641;16
10455145;16
10457734;4
10472927;16
10473510;16
10475501;16
10476111;16
10477450;16
10482513;16
10483840;16
10489482;16
10492847;6
10496556;16
10496907;16
10497814;16
10498431;16
10499924;16
10500758;16
10505767;16
10514400;13
10517236;16
10517278;16
10521064;8
10533760;3
10541239;16
10544947;16
10546985;16
10549597;16
10551207;16
10552021;16
10558056;2
10561665;16
10562143;16
10562595;16
10568642;16
10576232;16
10579316;16
10586652;16
10588886;15
10605013;16
10606653;16
10615031;16
10621066;9
10622675;16
10629043;16
10633330;16
10640774;11
10641349;16
10643487;6
10644197;16
10648469;16
10648805;16
10653702;16
10661867;16
10664804;16
10674818;16
10679399;16
10685554;8
10686495;4
10689127;16
10703294;16
10704529;16
10705567;16
10711097;16
10714188;16
10714604;16
10720381;16
10723372;16
10725707;16
10728528;16
10733973;16
10734822;16
10737631;16
10742366;16
10758636;16
10774693;16
10776634;16
10777097;6
10778023;16
10780292;16
10782542;16
10784746;16
10788230;16
10795339;2
10799672;16
10800807;9
10800834;16
10805924;10
10806534;16
10810022;16
10813395;2
10815182;16
10815251;16
10815371;16
10816054;6
10816907;16
10825551;16
10843680;16
10847389;16
10849789;16
10851599;16
10864747;16
10872804;16
10882170;9
10885774;16
10886156;16
10887461;16
10898200;16
10900647;16
10904332;16
10910931;16
10912058;16
10912185;16
10915380;16
10918510;9
10919182;16
10919294;16
10927841;16
10933556;16
10940055;16
10945002;16
10948610;16
10953025;16
10962734;16
10968075;16
10968639;4
10969437;16
10973466;16
10975164;16
10983739;16
10988161;16
10989774;16
10999379;16
11000931;16
11006395;16
11012820;16
11017277;16
11024297;16
11029954;16
11038838;16
11039799;16
11042203;16
11046540;5
11047196;16
11047972;16
11048894;16
11054795;16
11057260;16
11067776;4
11072519;16
11074043;16
11076374;16
11078238;16
11080225;16
11091123;16
11091984;16
11093867;16
11099829;16
11100184;16
11101681;16
11102187;16
11107740;16
11108469;16
11109913;16
11114520;4
11116712;16
11122910;16
11125731;16
11132025;13
11146809;10
11154121;16
11154156;16
11159613;16
11165552;16
11166061;16
11178263;16
11189373;16
11190446;7
11194020;16
11194213;16
11194598;16
11197334;10
11198079;16
11205265;16
11205531;16
11211894;16
11220597;11
11223082;16
11227365;3
11229711;16
11229908;16
11236391;16
11238251;16
11239463;2
11240760;16
11247355;16
11251650;16
11263698;4
11267225;16
11281762;16
11282645;6
11288449;16
11292671;16
11296731;10
11297892;4
11301898;16
11303499;7
11305811;16
11513549;16
11673512;2
11688099;16
11693934;5
11853006;16
11979214;16
12174051;4
12395728;16
12400737;16
12676493;16
12873885;16
13113606;16
13204115;16
13315200;16
13559691;16
13785330;16
14068048;15
14121260;16
14192895;16
14242838;16
14428853;16
14522990;16
14551485;3
14611315;16
14628518;3
14679534;16
14705949;16
14939889;12
15013577;16
15016730;7
15233447;16
15240154;16
15247992;16
15250137;16
